adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/s6sn35Djl2CC5Uu3z4rYIMlKsTm.jpg,"c(10770, 35, 10749, 10751)",879229,en,A Picture Perfect Holiday,"Gaby Jones, fashion photographer, takes a holiday retreat against her desire by advise of her friend. She will then find that there's more behind a photo when she meets wildlife photographer Sean.",2.082,/qzh4Phdt2VvEYNlTQTEHJiXRBnH.jpg,2021-11-13,A Picture Perfect Holiday,FALSE,4.6,7
FALSE,/hdUe8pOEkuLqhObuoZAUTEr0brO.jpg,"c(10749, 10770)",627468,en,Christmas in Louisiana,"The Winter Family is Christmas royalty in New Iberia, Louisiana, and Sarah Winter, a successful lawyer and former Miss Christmas, is no exception. When she returns home to celebrate the anniversary of the town’s Sugarcane Christmas Festival, she rediscovers the magic of the season—and a little romance—with her former Mister Christmas, Luke.",3.181,/tyOM0dVnYsIG2X0WuTp0YqxqWxh.jpg,2019-11-16,Christmas in Louisiana,FALSE,6.7,26
FALSE,NA,"c(35, 10751, 10749)",657412,en,Greyson Family Christmas,"When Maya Greyson brings home a new boyfriend, her family are in for a surprise.",2.93,/qiQi2XpHHvoX7UD7EqTg2P7Kbn8.jpg,2021-11-01,Greyson Family Christmas,FALSE,8.5,2
FALSE,/l2G6P7dLbbg4T0fcgmPH1jhIPZ9.jpg,"c(18, 10749, 10770)",643187,en,Christmas Cupcakes,"When their family bakery may have to close its doors right before Christmas, rival sisters Kim and Gina must team up in a national baking competition to win the grand prize. Thrown into a world of fierce competitors and a ticking clock, it will take a Christmas miracle to save the bakery, though they may discover a prize much larger than they had hoped for.",2.46,/5gxYZHcXN5C9PvRwpIl64scpIp0.jpg,2018-12-01,Christmas Cupcakes,FALSE,5.8,12
FALSE,/wZXLZMgLRptH18BlMqJPpRE9wFi.jpg,"c(18, 10749, 10770)",50616,en,One Special Night,"Builder Robert is visiting his ailing wife in a nursing home and is having problems getting a taxi home due to an intense snow storm. One of the doctors, Katherine offers him a lift home however their car gets stuck and they have to spend the night in an empty cabin nearby. They talk and bond, but afterwards seem to have difficulty beginning a relationship.",3.167,/su3wGRNFRIL5WJ1U6JLUBVIcY86.jpg,1999-11-28,One Special Night,FALSE,6.9,13
FALSE,/odndIgxktMI8u6SYcEkqwWJ7VtH.jpg,"c(10770, 35, 18, 10749)",1035932,en,A Miracle Before Christmas,"With a little help from an angel, Mercedes Wright, a fast-talking popular relationship therapist with all the answers when it comes to fixing everyone else's marriage, must now use the magic of Christmas to find the secret to save her own.",3.037,/d1Jd2JRzHZHN1tXOqeI60t1y3mX.jpg,2022-12-08,A Miracle Before Christmas,FALSE,6,4
FALSE,/j94Mx8F7EPavEKxVVCsIi5xBg2o.jpg,"c(10749, 18, 10770)",627489,en,Christmas Scavenger Hunt,"When Belinda heads back to her hometown for the holidays, things get complicated when she is forced to team up with her ex at the town's annual Christmas scavenger hunt.",3.036,/orRDKjEaCdWNtWkEbFubhAPtYAE.jpg,2019-11-03,Christmas Scavenger Hunt,FALSE,6.7,23
FALSE,/vM1s0xQgGsx8kAremJed3ReRXHr.jpg,"c(10770, 35, 10749)",877833,en,Christmas for Keeps,"At Christmastime, a close-knit group of childhood friends returns home after 10 years to take part in the celebration of life of their beloved high school teacher.",3.075,/s50BmBzMHJG2gXvOngCMb7QTcu5.jpg,2021-12-18,Christmas for Keeps,FALSE,6.6,7
FALSE,/4ToepjsIdl8Uc2noDzUdAxRVIzR.jpg,"c(35, 10749, 10770)",779759,en,Christmas in Carolina,"Career-driven investment banker Elle has given up on love until she meets Wesley, who invites her to his hometown in South Carolina, where she rediscovers the spirit of Christmas.",2.409,/kV2Tx0Hp9AERKtT1rovlBVqLZ9N.jpg,2020-11-01,Christmas in Carolina,TRUE,3,2
FALSE,/fVRW1dp6E76Cc612EYbnCJc90kv.jpg,"c(10770, 35, 10749)",1017504,en,The Snowball Effect,"Vying to be the meteorologist at a nationally syndicated television station, Tara and Sam race to cover an unexpected storm heading their way. When they find themselves stuck in a dilapidated village that Christmas forgot, Tara must learn what is important before she loses both the love and career opportunity of her life.",1.786,/eOIXObubqd2zi6fDiYfaISftHbM.jpg,2022-12-24,The Snowball Effect,FALSE,4.5,4
FALSE,/2RAlbE7yC7YmL3uoshJt6s9wzi6.jpg,"c(10749, 35)",943053,fr,23 décembre,The choral film tells the intertwined destinies of several characters that we will follow in the frenzy of the day before Christmas.,2.086,/uBtJgO1erpO1zJDWpWlsXny3ygt.jpg,2022-11-25,Two Days Before Christmas,FALSE,6.8,6
FALSE,/p4mbJvTpvHYfU8BmKa9JRolBaOl.jpg,"c(10770, 10749, 35)",890340,en,A New Lease on Christmas,A single real estate agent falls for a handsome coffee shop owner - only to discover that the job she just took requires her to evict him from his shop.,2.916,/5vtC5qY3dGApaGLtZQU7D2AnK1p.jpg,2021-12-11,A New Lease on Christmas,FALSE,3.5,2
FALSE,/2mSmxBeez3jUweCkqvdV0QcyPGB.jpg,"c(10770, 10749, 18, 10751)",144097,en,All I Want for Christmas,"Tis the season for making dreams true. If everything goes according to plan for one young boy, he just may be sharing this Christmas with a new dad. Ever since her husband died, Sarah Armstrong has divided her time between working at a community center and caring for her nine-year-old son, Jesse. When Jesse wins the All I Want for Christmas contest sponsored by a toy company, his wish comes as no surprise to find a new dad. Just in time for the holidays, All I Want for Christmas is a surprise romantic treat for anyone who believes in the magic of love, friendship, and family.",2.926,/r4hSrTPrVSBG7GLJCXL1t18tJRU.jpg,2007-12-01,All I Want for Christmas,FALSE,5.8,20
FALSE,/yGYphp6t1G4jRdLIPOp8zmcfrbr.jpg,"c(10770, 10749)",312034,en,Seasons of Love,"Set in the picturesque backdrop of New York, ""Seasons of Love"" is a romantic, soulful holiday drama about two people who struggle to find love against the odds, while reconciling with the past and learning the true value of family.",3.024,/tC7GMebDkc5bmB7PDWLdpzVKCn2.jpg,2014-11-23,Seasons of Love,FALSE,3.5,8
FALSE,/wGmWonoS2gjydjocmjzpga3elWU.jpg,"c(10749, 35)",566389,en,A Stone Cold Christmas,"A holiday encounter with a forsaken boyfriend forces money-grubbing Mia Stone to re-examine her past, present and future.",1.734,/opZUuH8Xyh6rUwcLhgcQXltlwiU.jpg,2018-11-19,A Stone Cold Christmas,FALSE,7.1,5
FALSE,/9JJ8t38FtQvt2xEGc4cbAnSiCAh.jpg,"c(10770, 35, 18, 10749)",1031165,en,Merry Textmas,"Gaby Diaz, an app developer from Austin, Texas, and the last unmarried sibling in her family, heads to her abuela’s house in Oaxaca, Mexico, for the holidays. When she accidentally adds Alex Alvarada, a graphic designer who’s lost touch with his own Mexican roots, to the family group chat, her family invites him to come along for the holidays.",1.965,/jlyw6b6kUTXKyD6lf5aGqqOdV8p.jpg,2022-12-04,Merry Textmas,FALSE,6,2
FALSE,/du0NkKLV7BqydXPTeGIHFKu7c2n.jpg,"c(18, 10749)",123295,en,My Reputation,Tongues begin to wag when a lonely widow becomes romantically involved with a military man. Problems arise when the gossip is filtered down to her own children.,3.007,/cBAiKCoxiHVm0I9Kqt6z7wcfush.jpg,1946-01-25,My Reputation,FALSE,7.1,17
FALSE,/gn4xk4nGSRkspBZVFCrYQcao1Vg.jpg,"c(10749, 10770)",627475,en,Merry Liddle Christmas,"The messy family of a successful, super-together single tech entrepreneur descends on her gleaming new dream home for the holidays. Christmas traditions collide and family drama ensues as she struggles to keep her house together in time for a glossy video shoot of ""the perfect Christmas.""",1.753,/vu4ZeWDg9zwLi3hyHF0M53WRkkd.jpg,2019-11-30,Merry Liddle Christmas,FALSE,7.5,14
FALSE,/zFaU52XXK1c0wpv0RQiEhHpBDR4.jpg,"c(18, 10770, 10749)",880934,en,Saying Yes to Christmas,"A magical Christmas wish makes a career-obsessed June say yes to every invitation while she's home for the holidays. But when an old flame, Blake, joins her hectic schedule of Christmas activities, past feelings are reignited. June must choose between saying yes to her career and life in the city or to her heart in her hometown.",2.121,/ermc5NADcPd18wiWEI4VB8xsvrA.jpg,2021-11-30,Saying Yes to Christmas,FALSE,6,9
FALSE,/pVBXiTIL27jK5rxT3OkOXRapnwi.jpg,"c(10770, 18, 35, 10749)",890339,en,The Christmas Thief,"Lana Lawton, a fledgling private eye home for the holidays, realizes the only way to save her career is by solving a string of local burglaries where the main suspect is Santa Claus. With little evidence and having to contend with a local detective with an investigative style that clashes with hers, the season may prove to be anything but holly and jolly.",2.983,/gjRlM0MJsbvxg9jgXILoE9u4g98.jpg,2021-12-12,The Christmas Thief,FALSE,4.3,6
FALSE,/x4dSE6eA52tFu5jOJQYPwuXVuQd.jpg,"c(35, 10749, 10770)",551701,en,Jingle Around the Clock,"When Elle Bennet decides to reunite her college friends for a special Christmas celebration, her plans are thwarted by an opportunity at work she can’t pass up -- spearheading a Christmas campaign relaunch to prove she’s ready for a career-altering promotion. Much to her surprise, she’s forced to team up with advertising campaign 'fixer' Max, who has a completely different take on the Holidays. But as Elle and Max work together and learn more about each other’s Christmas traditions, they unexpectedly find themselves falling for each other. With the help of a little Christmas magic, will Elle pull off the perfect Christmas reunion and find the love she’s been searching for?",1.819,/dz6Fp3TpIsmGughXqKy5iJW35me.jpg,2018-12-22,Jingle Around the Clock,FALSE,6.9,33
FALSE,/mPn7RVbWK4x6A1qx3V5rxpptKaP.jpg,"c(10749, 10770)",631402,en,A Christmas Miracle,Single mom Emma Sanderson is looking for a Christmas miracle to write about for the lifestyle magazine where she's landed a temporary job. Along the way Emma discovers unexpected romance with a supportive colleague and brings about a Christmas miracle for a lonely street musician.,2.974,/zdjLTyL40dNwhwPucHCLf82yOO2.jpg,2019-11-14,A Christmas Miracle,FALSE,7,15
FALSE,/swkXqIS2Gcl5ELWB0AnBOyXN3Tv.jpg,"c(10770, 10749)",744929,en,The Christmas Aunt,"When Rebecca Miller returns home to Tennessee two weeks before Christmas to take care of her niece and nephew while their parents are away, the last thing she expected is to reconnect with her childhood best friend, Drew. As she attempts to revive the kids’ Christmas spirit and redeem their faith in Santa, she rediscovers her favorite childhood activity: 12 Days of Christmas–something she always did with Drew. As the kids’ faith in the holiday grows, Rebecca and Drew’s friendship returns, and she starts looking at Drew in a whole new light.",2.016,/3x3b8qdavqA0njjaGdYgE8CQkCT.jpg,2020-11-01,The Christmas Aunt,FALSE,4.8,6
FALSE,/gyoCJeZ316oeaIVvoLqz8wZp759.jpg,"c(10749, 10770)",744947,en,Let's Meet Again on Christmas Eve,Two college sweethearts reconnect while coordinating a wedding just in time for the holidays.,2.295,/pk4EOaHRGRBRG3r66MYg6UPNBZ2.jpg,2020-12-05,Let's Meet Again on Christmas Eve,FALSE,6.9,7
FALSE,/yfiPoLudPQaVqwPShYMpEqJqopS.jpg,"c(18, 14, 10749)",31445,en,Beyond Tomorrow,The ghosts of three elderly industrialists killed in an airplane crash return to Earth to help reunite a young couple whom they initially brought together.,1.667,/92PSYOOQ8AZJnTnudw9umYooVoy.jpg,1940-05-10,Beyond Tomorrow,FALSE,6.1,20
FALSE,/rnFGsopAEKDaTiRZ0DN5andpKbE.jpg,"c(10749, 10770)",626282,en,A Very Vintage Christmas,"Dodie is a hopeless romantic just like the pieces in her vintage antique shop. When Dodie finds a hidden box full of romantic trinkets, she makes it her mission to deliver it to its rightful owner. Following the address, she manages to persuade the handsome but reluctant new tenant, Edward, to help her with her search.",2.678,/6u4sb88EtQAAkxXXINA1WFwLqBS.jpg,2019-11-27,A Very Vintage Christmas,FALSE,7.2,20
FALSE,NA,10749,780926,en,The Package,"Christmas week can’t get any worse for Jules Jilliland. Dumped by her boyfriend, rear-ended on the freeway, and fired from her job, she finds herself stuck in an elevator with a handsome stranger. When their packages are accidentally swapped, will it end up being a misfortunate accident that suddenly brightens her holidays?",1.393,/5i4DH8wLVF32gcrZ9NoiFfmZkCb.jpg,2020-12-25,The Package,FALSE,10,2
FALSE,/9gWa5dmOODpbIPjHLGOs4rgthzt.jpg,"c(35, 10749)",874219,en,A Holiday in Harlem,"Business executive Jazmin Carter is known for two things: turning fledgling businesses into profit producers and avoiding Christmas in Harlem, the neighborhood where she grew up.",2.394,/3yvhFmOiVSDvBRwe0dyaw7aoWWN.jpg,2021-11-14,A Holiday in Harlem,FALSE,4.6,10
FALSE,/4ikjyCQl9kcvKKlEDVatkXUWGlX.jpg,"c(10749, 10770)",744950,en,Inn Love by Christmas,"Mandy Leeds, a successful young woman living in Miami, is climbing her way up the corporate ladder in the hotel industry. Though she doesn’t get back to her small northern hometown much, this year her Gram is able to finally convince her to come home for Christmas. Mandy has another reason too – the quaint local inn is for sale, and she wants to acquire it for her company. With her eyes on the prize, Mandy travels back home but on her way there, she runs into Lucas Menzino—her high school rival—who also has his eye on the inn as well.",2.063,/mfuvTPQ8kRvPKnhueNPe8r6H2bD.jpg,2020-12-11,Inn Love by Christmas,FALSE,6,16
FALSE,/1xevPY6rpgNWLy89vEfT8XHvpye.jpg,"c(35, 10749)",125300,en,Hi-Life,Jimmy needs $900 to clear a gambling debt but a series of lies leads to Ray trying to raise the cash from friends who owe him money.,2.354,/gyIa6F8MuNwYjH2E6nAYhnFCs1g.jpg,1998-11-27,Hi-Life,FALSE,6.6,18
FALSE,/73a4dBK3ogmjdU3NVdPPBG8wq4V.jpg,"c(10770, 35, 18, 10749)",1031362,en,Christmas on the Slopes,"A chef trying to get away from a series of disappointments, both personal and professional, goes on vacation, only to clash with the resort’s grumpy chef.",2.922,/nOrkJ7rk7DM7AiNl1WnkcNxhuE1.jpg,2022-12-03,Christmas on the Slopes,FALSE,7.3,4
FALSE,/gLjEkJ2rJQUbvogE4bBXak4kZXl.jpg,"c(10749, 10770)",746459,en,Meet Me at Christmas,"When Joan’s son’s wedding planner unexpectedly quits, she must coordinate his Christmas Eve wedding with the help of Beau, the bride’s uncle. As they work alongside each other they discover their fates and pasts are intertwined.",2.25,/wNFUuf9y9nOUFeRIcepAoLluQdX.jpg,2020-11-14,Meet Me at Christmas,FALSE,6.6,14
FALSE,/uFQbZqh3mZ6eRzeWAbYJ67Wqplw.jpg,"c(10749, 10770)",559708,en,Christmas Cupid's Arrow,"Holly, a professor at a small college, has had a long history of finding the wrong guy. She’s accomplished quite a bit in her life, but after her younger sister announces she is pregnant, Holly decides she is going to make an effort to meet Mr. Right. Meanwhile, David, another professor, is a single father, very smart and kind, but not the type that Holly takes notice of when the two are assigned to plan the Christmas Formal. At the insistence of her best friend, Holly signs up for the dating website “Cupid’s Arrow,” where she meets Josh, an attorney just hired by the school. He’s everything she wants on the surface, but has little to say beyond his work and good looks. Josh and David were roommates in college, so Josh recruits David to write poetic messages in an attempt to win Holly over.",2.402,/dzCM6jmBCnSwWgiFuUKGnQAyJB4.jpg,2018-11-25,Christmas Cupid's Arrow,FALSE,5.2,11
FALSE,/hp0IjHq74PKsgqy7idqKcuvNLYk.jpg,"c(10770, 35, 10749)",877831,en,Sugar Plum Twist,"After failing to get the coveted role of the Sugar Plum Fairy in this year's production of The Nutcracker, Vivíana Serrano joins forces with Natalia, to create a surprise reprise of the Dance of the Sugar Plum Fairy...with a Latin twist.",2.906,/jDwrLhWiUHeLYwhxhKHit5Oegk8.jpg,2021-12-02,Sugar Plum Twist,FALSE,5.5,11
